Customer_ID,churn
7528,3.4013052378098623
84248,2.7959304270369083
79107,4.376057376396898
37340,2.840123705820985
33019,1.9611804708173812
4371,1.256002185758155
99629,3.122743886243877
64336,2.6324276152664843
70650,1.2616713039056813
13142,2.8613817270030504
52725,2.050510003304826
58547,3.391191436294117
17030,2.9938889375432476
31703,2.1056193072141953
45297,1.1889336820490901
8020,3.236120373966989
68518,3.3042528232964417
5655,1.5856299342568416
43754,1.7718600186238391
95136,0.8293020575240434
67332,2.6892472646641825
7576,2.6482594378174023
46519,3.3312224084198174
25594,2.1494711445293504
77617,3.74101654296814
85225,2.9375961304212983
48409,2.9138538054196284
20835,1.535075795643106
57522,2.362519358107045
86727,1.027437328774026
26383,1.5319848865413135
66835,3.818451106319775
68728,3.512700288548698
92465,0.9189918817502135
77577,2.6367978027289656
7725,2.901395300377849
56153,2.298980247471299
42199,2.4882273866000277
75169,0.7995685193888666
50307,1.3364197014509294
48145,2.5893879390758148
99331,3.0303786331359888
34439,2.392405696101358
32821,2.8861922613540223
14690,2.4993859111424985
42594,1.906786866792107
47570,2.1420779120732187
17991,4.0995815265513045
71672,2.1174325881658054
22370,4.066135915981986
52229,3.1311329760013393
81366,2.8275939500814355
96408,1.089233600750278
21345,2.2747690444923845
29270,1.3995957209979684
24248,1.6217700736780116
80605,2.670670041268903
32442,1.8672853988082956
13353,3.5575206676955955
95242,1.4025473831651871
43646,2.7382095689041126
49368,2.4679311945751325
81826,2.810206109696228
22740,2.967833271160129
62821,2.056460687953702
25511,3.9219196414625612
5173,1.457181571270387
77753,3.2596286282337044
61340,3.796659247192297
84374,1.3085002563015093
23046,3.5827867317617557
39,2.8500828704718013
77390,2.4277076952452807
32736,3.202111225393728
4759,2.3309833442508063
93465,0.7610495183756129
96889,2.1613654161875493
62756,2.443353701940471
21717,2.5905130721003937
67735,2.9792384985817626
76321,2.406925644693004
63219,3.335265297349239
17171,4.100980118506046
12695,3.4260886680246196
77691,1.0445439986417615
9057,3.0528204972510404
74517,3.7524047338096524
1600,3.038501645261556
76037,1.5990766506561762
93257,0.7419761085891228
33318,2.9110111079904804
36856,2.6564427895430196
38519,2.648135003830788
24612,2.5049959570502596
5742,3.0580075390743477
29254,2.8077024067529943
3892,2.4641073269190557
16635,1.8284790120179144
3532,3.0287378359192774
29986,3.6077967433716966
31486,2.908893988174284
17170,2.296783220137601
31227,2.8809795609377757
97425,0.9490837813488497
12499,2.8071336176195687
78389,3.25169688323532
18473,2.530480895199278
99001,3.158123840450221
60958,1.6797010474542973
91927,3.0697214601709217
9571,2.4372811272072763
63067,0.8045506564718742
72196,2.4371006910084363
16692,1.4866189074264666
25892,2.3784532171361263
904,2.5321160370603484
62213,2.030738552875641
37502,2.610479261134378
30519,1.0513207906804332
69595,3.631895649767637
37985,2.0948493195257725
21251,2.4887826592772786
85325,2.880529089833932
42797,2.785440535839469
47727,1.6602256009996477
22128,2.7224971886875156
26791,2.6821944886449556
27278,1.7956727412568043
10387,3.3654601209645123
52883,2.9404992302154014
80458,3.260121867891989
80941,2.551782544806086
32340,1.8486381219499795
36153,3.174174437422283
24396,2.1374364466801397
3486,1.2787049576256102
50393,2.622210157251079
50626,2.593060993644545
32660,2.2042686320051668
56840,4.2054849772438985
72051,1.5769728951134039
13657,3.4298481772278873
