Customer_ID,churn
7528,0.6555555555555556
84248,0.4711111111111111
79107,0.7555555555555555
37340,0.5155555555555555
33019,0.36666666666666664
4371,0.3288888888888889
99629,0.5466666666666666
64336,0.5155555555555555
70650,0.3466666666666667
13142,0.5644444444444444
52725,0.5133333333333333
58547,0.5222222222222223
17030,0.5466666666666666
31703,0.46444444444444444
45297,0.36444444444444446
8020,0.5244444444444445
68518,0.6177777777777778
5655,0.3466666666666667
43754,0.4288888888888889
95136,0.13777777777777778
67332,0.6177777777777778
7576,0.5311111111111111
46519,0.6022222222222222
25594,0.45111111111111113
77617,0.4
85225,0.49333333333333335
48409,0.6688888888888889
20835,0.4577777777777778
57522,0.4955555555555556
86727,0.23777777777777778
26383,0.3844444444444444
66835,0.7244444444444444
68728,0.5711111111111111
92465,0.21333333333333335
77577,0.46444444444444444
7725,0.5244444444444445
56153,0.4444444444444444
42199,0.5022222222222222
75169,0.25555555555555554
50307,0.39111111111111113
48145,0.5266666666666666
99331,0.5311111111111111
34439,0.46444444444444444
32821,0.48444444444444446
14690,0.5488888888888889
42594,0.39111111111111113
47570,0.4177777777777778
17991,0.7
71672,0.41555555555555557
22370,0.7222222222222222
52229,0.5488888888888889
81366,0.5355555555555556
96408,0.25555555555555554
21345,0.5511111111111111
29270,0.32666666666666666
24248,0.38666666666666666
80605,0.5355555555555556
32442,0.4266666666666667
13353,0.6911111111111111
95242,0.3844444444444444
43646,0.66
49368,0.4888888888888889
81826,0.5955555555555555
22740,0.6022222222222222
62821,0.48444444444444446
25511,0.7266666666666667
5173,0.47555555555555556
77753,0.5022222222222222
61340,0.56
84374,0.36444444444444446
23046,0.5644444444444444
39,0.6644444444444444
77390,0.4888888888888889
32736,0.6266666666666667
4759,0.5311111111111111
93465,0.14888888888888888
96889,0.3377777777777778
62756,0.46
21717,0.5555555555555556
67735,0.5666666666666667
76321,0.4622222222222222
63219,0.62
17171,0.5666666666666667
12695,0.58
77691,0.25555555555555554
9057,0.5511111111111111
74517,0.6088888888888889
1600,0.6422222222222222
76037,0.34
93257,0.18666666666666668
33318,0.42444444444444446
36856,0.5488888888888889
38519,0.5
24612,0.5
5742,0.5911111111111111
29254,0.5711111111111111
3892,0.5688888888888889
16635,0.4866666666666667
3532,0.5022222222222222
29986,0.6888888888888889
31486,0.4777777777777778
17170,0.4688888888888889
31227,0.6266666666666667
97425,0.35333333333333333
12499,0.5155555555555555
78389,0.5555555555555556
18473,0.5022222222222222
99001,0.5777777777777777
60958,0.30666666666666664
91927,0.5222222222222223
9571,0.5733333333333334
63067,0.18444444444444444
72196,0.5733333333333334
16692,0.3888888888888889
25892,0.40444444444444444
904,0.45111111111111113
62213,0.42
37502,0.4955555555555556
30519,0.28888888888888886
69595,0.6266666666666667
37985,0.44
21251,0.5
85325,0.4688888888888889
42797,0.49777777777777776
47727,0.39111111111111113
22128,0.49777777777777776
26791,0.5422222222222223
27278,0.3888888888888889
10387,0.6133333333333333
52883,0.5511111111111111
80458,0.4822222222222222
80941,0.5622222222222222
32340,0.49333333333333335
36153,0.58
24396,0.5222222222222223
3486,0.4911111111111111
50393,0.5488888888888889
50626,0.4622222222222222
32660,0.5311111111111111
56840,0.6577777777777778
72051,0.22666666666666666
13657,0.5733333333333334
10869,0.62
36003,0.44222222222222224
98018,0.6422222222222222
14860,0.5711111111111111
34864,0.6866666666666666
7430,0.5555555555555556
43017,0.41555555555555557
28078,0.4533333333333333
11094,0.5022222222222222
67334,0.7244444444444444
94958,0.17333333333333334
4249,0.6355555555555555
13605,0.4111111111111111
18919,0.6111111111111112
49490,0.6333333333333333
98598,0.6222222222222222
72281,0.5888888888888889
2827,0.6911111111111111
38980,0.6377777777777778
64933,0.37333333333333335
70553,0.4666666666666667
66421,0.6333333333333333
73326,0.48
64910,0.4577777777777778
13687,0.5844444444444444
68235,0.74
27513,0.4622222222222222
28316,0.5022222222222222
83284,0.5044444444444445
11076,0.5311111111111111
15733,0.5577777777777778
68150,0.5311111111111111
84542,0.6377777777777778
59095,0.6888888888888889
75196,0.46
31430,0.5622222222222222
7541,0.6533333333333333
62146,0.35333333333333333
74404,0.5377777777777778
70962,0.32666666666666666
97062,0.35777777777777775
64865,0.5511111111111111
21464,0.5066666666666667
94237,0.3888888888888889
43691,0.5666666666666667
65346,0.6022222222222222
67564,0.6511111111111111
45200,0.5066666666666667
76809,0.11777777777777777
94994,0.1711111111111111
22008,0.7933333333333333
